Infotrol,
16:22:10,viernes, 22 de enero de 2021,

,,,%Anode d1-5%,,,

,VP,VP,VP,                    ,VP,VP
,00108 RSSI          ,00108 Inc_m         ,00108 Inc_max       ,                    ,00108 Num_Pkt       ,00108 Ianode        
22/01 15:45:46,-16,0,0,                    ,286,-20.57
22/01 15:45:47,-17,0,0,                    ,287,-19.36
22/01 15:45:48,-17,0,0,                    ,287,-19.36
22/01 15:45:49,-17,0,0,                    ,287,-20.57
22/01 15:45:50,-17,0,0,                    ,287,-20.57
22/01 15:45:51,-17,0,0,                    ,287,-20.57
22/01 15:45:52,-17,0,0,                    ,289,-20.57
22/01 15:45:54,-17,0,0,                    ,289,-20.57
22/01 15:45:55,-17,0,0,                    ,289,-20.57
22/01 15:45:56,-17,0,0,                    ,289,-20.57
22/01 15:45:57,-17,0,0,                    ,291,-20.57
22/01 15:45:58,-17,0,0,                    ,291,-20.57
22/01 15:45:59,-17,0,0,                    ,291,-20.57
22/01 15:46:00,-17,0,0,                    ,291,-20.57
22/01 15:46:01,-17,0,0,                    ,291,-20.57
22/01 15:46:02,-17,0,0,                    ,292,-20.57
22/01 15:46:03,-17,0,0,                    ,292,-20.57
22/01 15:46:04,-17,0,0,                    ,292,-20.57
22/01 15:46:05,-17,0,0,                    ,292,-20.57
22/01 15:46:06,-16,0,0,                    ,294,-20.57
22/01 15:46:07,-16,0,0,                    ,294,-20.57
22/01 15:46:08,-17,0,0,                    ,295,-19.36
22/01 15:46:09,-17,0,0,                    ,295,-19.36
22/01 15:46:11,-17,0,0,                    ,296,-20.57
22/01 15:46:12,-17,0,0,                    ,296,-20.57
22/01 15:46:13,-17,0,0,                    ,297,-20.57
22/01 15:46:14,-17,0,0,                    ,297,-20.57
22/01 15:46:15,-17,0,0,                    ,297,-20.57
22/01 15:46:16,-17,0,0,                    ,297,-20.57
22/01 15:46:17,-17,0,0,                    ,297,-20.57
22/01 15:46:18,-15,0,0,                    ,299,-20.57
22/01 15:46:19,-15,0,0,                    ,299,-20.57
22/01 15:46:20,-15,0,0,                    ,299,-18.15
22/01 15:46:21,-15,0,0,                    ,300,-18.15
22/01 15:46:22,-15,0,0,                    ,300,-18.15
22/01 15:46:23,-15,0,0,                    ,300,-18.15
22/01 15:46:24,-15,0,0,                    ,300,-18.15
22/01 15:46:25,-16,0,0,                    ,302,-18.15
22/01 15:46:26,-16,0,0,                    ,302,-18.15
22/01 15:46:27,-16,0,0,                    ,302,-19.36
22/01 15:46:28,-16,0,0,                    ,302,-19.36
22/01 15:46:29,-16,0,0,                    ,302,-19.36
22/01 15:46:30,-17,0,0,                    ,304,-19.36
22/01 15:46:31,-17,0,0,                    ,304,-20.57
22/01 15:46:32,-17,0,0,                    ,304,-20.57
22/01 15:46:33,-17,0,0,                    ,304,-20.57
22/01 15:46:34,-17,0,0,                    ,305,-20.57
22/01 15:46:35,-17,0,0,                    ,305,-20.57
22/01 15:46:36,-17,0,0,                    ,305,-20.57
22/01 15:46:37,-17,0,0,                    ,305,-20.57
22/01 15:46:38,-17,0,0,                    ,305,-20.57
22/01 15:46:39,-26,0,0,                    ,307,-20.57
22/01 15:46:40,-26,0,0,                    ,307,-31.46
22/01 15:46:41,-26,0,0,                    ,307,-31.46
22/01 15:46:42,-26,0,0,                    ,307,-31.46
22/01 15:46:43,-36,0,0,                    ,309,-31.46
22/01 15:46:44,-36,0,0,                    ,309,-31.46
22/01 15:46:45,-36,0,0,                    ,310,-43.56
22/01 15:46:46,-36,0,0,                    ,310,-43.56
22/01 15:46:47,-36,0,0,                    ,310,-43.56
22/01 15:46:48,-36,0,0,                    ,310,-43.56
22/01 15:46:49,-36,0,0,                    ,310,-43.56
22/01 15:46:50,-36,0,0,                    ,310,-43.56
22/01 15:46:51,-36,0,0,                    ,310,-43.56
22/01 15:46:52,-39,0,0,                    ,312,-43.56
22/01 15:46:53,-39,0,0,                    ,312,-43.56
22/01 15:46:54,-39,0,0,                    ,312,-47.19
22/01 15:46:55,-39,0,0,                    ,312,-47.19
22/01 15:46:56,-39,0,0,                    ,314,-47.19
22/01 15:46:57,-39,0,0,                    ,314,-47.19
22/01 15:46:58,-39,0,0,                    ,314,-47.19
22/01 15:46:59,-36,0,0,                    ,315,-47.19
22/01 15:47:00,-36,0,0,                    ,315,-43.56
22/01 15:47:01,-36,0,0,                    ,315,-43.56
22/01 15:47:02,-36,0,0,                    ,315,-43.56
22/01 15:47:03,-37,0,0,                    ,317,-43.56
22/01 15:47:04,-37,0,0,                    ,317,-43.56
22/01 15:47:05,-37,0,0,                    ,318,-44.77
22/01 15:47:06,-37,0,0,                    ,318,-44.77
22/01 15:47:07,-37,0,0,                    ,318,-44.77
22/01 15:47:08,-36,0,0,                    ,319,-44.77
22/01 15:47:09,-36,0,0,                    ,319,-43.56
22/01 15:47:10,-37,0,0,                    ,320,-43.56
22/01 15:47:11,-37,0,0,                    ,320,-43.56
22/01 15:47:12,-37,0,0,                    ,320,-44.77
22/01 15:47:13,-37,0,0,                    ,320,-44.77
22/01 15:47:14,-37,0,0,                    ,320,-44.77
22/01 15:47:15,-37,0,0,                    ,320,-44.77
22/01 15:47:16,-37,0,0,                    ,322,-44.77
22/01 15:47:18,-37,0,0,                    ,322,-44.77
22/01 15:47:19,-37,0,0,                    ,323,-44.77
22/01 15:47:20,-37,0,0,                    ,323,-44.77
22/01 15:47:21,-37,0,0,                    ,323,-44.77
22/01 15:47:22,-37,0,0,                    ,324,-44.77
22/01 15:47:23,-37,0,0,                    ,324,-44.77
22/01 15:47:24,-37,0,0,                    ,325,-44.77
22/01 15:47:25,-37,0,0,                    ,325,-44.77
22/01 15:47:26,-37,0,0,                    ,325,-44.77
22/01 15:47:27,-37,0,0,                    ,325,-44.77
22/01 15:47:28,-37,0,0,                    ,325,-44.77
22/01 15:47:29,-37,0,0,                    ,327,-44.77
22/01 15:47:30,-37,0,0,                    ,327,-44.77
22/01 15:47:31,-36,0,0,                    ,328,-44.77
22/01 15:47:32,-36,0,0,                    ,328,-44.77
22/01 15:47:33,-36,0,0,                    ,328,-43.56
22/01 15:47:34,-36,0,0,                    ,328,-43.56
22/01 15:47:35,-37,0,0,                    ,330,-43.56
22/01 15:47:36,-37,0,0,                    ,330,-43.56
22/01 15:47:37,-37,0,0,                    ,330,-44.77
22/01 15:47:38,-37,0,0,                    ,330,-44.77
22/01 15:47:39,-37,0,0,                    ,330,-44.77
22/01 15:47:40,-37,0,0,                    ,330,-44.77
22/01 15:47:41,-37,0,0,                    ,330,-44.77
22/01 15:47:42,-36,0,0,                    ,332,-44.77
22/01 15:47:44,-36,0,0,                    ,332,-44.77
22/01 15:47:45,-37,0,0,                    ,333,-43.56
22/01 15:47:46,-37,0,0,                    ,333,-43.56
22/01 15:47:47,-37,0,0,                    ,333,-44.77
22/01 15:47:48,-37,0,0,                    ,333,-44.77
22/01 15:47:49,-37,0,0,                    ,333,-44.77
22/01 15:47:50,-37,0,0,                    ,335,-44.77
22/01 15:47:51,-37,0,0,                    ,335,-44.77
22/01 15:47:52,-37,0,0,                    ,337,-44.77
22/01 15:47:53,-37,0,0,                    ,337,-44.77
22/01 15:47:54,-37,0,0,                    ,337,-44.77
22/01 15:47:55,-37,0,0,                    ,337,-44.77
22/01 15:47:56,-37,0,0,                    ,337,-44.77
22/01 15:47:57,-37,0,0,                    ,338,-44.77
22/01 15:47:58,-37,0,0,                    ,338,-44.77
22/01 15:47:59,-37,0,0,                    ,338,-44.77
22/01 15:48:00,-37,0,0,                    ,338,-44.77
22/01 15:48:01,-37,0,0,                    ,340,-44.77
22/01 15:48:02,-37,0,0,                    ,340,-44.77
22/01 15:48:03,-36,0,0,                    ,341,-44.77
22/01 15:48:04,-36,0,0,                    ,341,-44.77
22/01 15:48:05,-36,0,0,                    ,341,-43.56
22/01 15:48:06,-36,0,0,                    ,341,-43.56
22/01 15:48:07,-36,0,0,                    ,343,-43.56
22/01 15:48:08,-36,0,0,                    ,343,-43.56
22/01 15:48:09,-36,0,0,                    ,343,-43.56
22/01 15:48:10,-36,0,0,                    ,343,-43.56
22/01 15:48:11,-36,0,0,                    ,343,-43.56
22/01 15:48:12,-36,0,0,                    ,343,-43.56
22/01 15:48:13,-36,0,0,                    ,343,-43.56
22/01 15:48:14,-34,0,0,                    ,346,-43.56
22/01 15:48:15,-34,0,0,                    ,346,-43.56
22/01 15:48:16,-34,0,0,                    ,346,-41.14
22/01 15:48:17,-34,0,0,                    ,346,-41.14
22/01 15:48:18,-34,0,0,                    ,346,-41.14
22/01 15:48:19,-43,0,0,                    ,347,-41.14
22/01 15:48:20,-43,0,0,                    ,347,-41.14
22/01 15:48:21,-43,0,0,                    ,348,-52.03
22/01 15:48:22,-43,0,0,                    ,348,-52.03
22/01 15:48:23,-43,0,0,                    ,348,-52.03
22/01 15:48:24,-43,0,0,                    ,348,-52.03
22/01 15:48:25,-34,0,0,                    ,350,-52.03
22/01 15:48:26,-34,0,0,                    ,350,-52.03
22/01 15:48:27,-34,0,0,                    ,350,-41.14
22/01 15:48:28,-41,0,0,                    ,351,-41.14
22/01 15:48:30,-41,0,0,                    ,351,-49.61
22/01 15:48:31,-41,0,0,                    ,352,-49.61
22/01 15:48:32,-41,0,0,                    ,352,-49.61
22/01 15:48:33,-34,0,0,                    ,353,-49.61
22/01 15:48:34,-34,0,0,                    ,353,-49.61
22/01 15:48:35,-34,0,0,                    ,353,-41.14
22/01 15:48:36,-34,0,0,                    ,353,-41.14
22/01 15:48:37,-34,0,0,                    ,353,-41.14
22/01 15:48:38,-34,0,0,                    ,353,-41.14
22/01 15:48:39,-34,0,0,                    ,353,-41.14
22/01 15:48:40,-41,0,0,                    ,356,-41.14
22/01 15:48:41,-41,0,0,                    ,356,-41.14
22/01 15:48:42,-41,0,0,                    ,356,-49.61
22/01 15:48:43,-41,0,0,                    ,356,-49.61
22/01 15:48:44,-41,0,0,                    ,356,-49.61
22/01 15:48:45,-41,0,0,                    ,356,-49.61
22/01 15:48:46,-41,0,0,                    ,356,-49.61
22/01 15:48:47,-34,0,0,                    ,358,-49.61
22/01 15:48:48,-34,0,0,                    ,358,-41.14
22/01 15:48:49,-34,0,0,                    ,358,-41.14
22/01 15:48:50,-34,0,0,                    ,358,-41.14
22/01 15:48:51,-34,0,0,                    ,360,-41.14
22/01 15:48:52,-34,0,0,                    ,360,-41.14
22/01 15:48:53,-34,0,0,                    ,361,-41.14
22/01 15:48:54,-34,0,0,                    ,361,-41.14
22/01 15:48:55,-34,0,0,                    ,361,-41.14
22/01 15:48:56,-34,0,0,                    ,361,-41.14
22/01 15:48:57,-34,0,0,                    ,361,-41.14
22/01 15:48:58,-33,0,0,                    ,363,-41.14
22/01 15:48:59,-33,0,0,                    ,363,-39.93
22/01 15:49:00,-33,0,0,                    ,363,-39.93
22/01 15:49:01,-33,0,0,                    ,363,-39.93
22/01 15:49:02,-33,0,0,                    ,363,-39.93
22/01 15:49:03,-33,0,0,                    ,363,-39.93
22/01 15:49:04,-42,0,0,                    ,365,-39.93
22/01 15:49:05,-42,0,0,                    ,365,-39.93
22/01 15:49:06,-42,0,0,                    ,366,-50.82
22/01 15:49:07,-42,0,0,                    ,366,-50.82
22/01 15:49:08,-42,0,0,                    ,366,-50.82
22/01 15:49:09,-42,0,0,                    ,366,-50.82
22/01 15:49:10,-42,0,0,                    ,366,-50.82
22/01 15:49:11,-42,0,0,                    ,368,-50.82
22/01 15:49:12,-42,0,0,                    ,368,-50.82
22/01 15:49:13,-42,0,0,                    ,369,-50.82
22/01 15:49:14,-42,0,0,                    ,369,-50.82
22/01 15:49:15,-42,0,0,                    ,370,-50.82
22/01 15:49:16,-42,0,0,                    ,370,-50.82
22/01 15:49:17,-34,0,0,                    ,371,-50.82
22/01 15:49:18,-34,0,0,                    ,371,-50.82
22/01 15:49:19,-34,0,0,                    ,371,-41.14
22/01 15:49:20,-34,0,0,                    ,371,-41.14
22/01 15:49:21,-34,0,0,                    ,371,-41.14
22/01 15:49:22,-42,0,0,                    ,373,-41.14
22/01 15:49:23,-42,0,0,                    ,373,-41.14
22/01 15:49:24,-42,0,0,                    ,373,-50.82
22/01 15:49:25,-42,0,0,                    ,373,-50.82
22/01 15:49:26,-42,0,0,                    ,373,-50.82
22/01 15:49:27,-42,0,0,                    ,374,-50.82
22/01 15:49:28,-42,0,0,                    ,374,-50.82
22/01 15:49:29,-35,0,0,                    ,375,-50.82
22/01 15:49:30,-35,0,0,                    ,375,-50.82
22/01 15:49:31,-33,0,0,                    ,376,-42.35
22/01 15:49:33,-33,0,0,                    ,376,-42.35
22/01 15:49:34,-33,0,0,                    ,376,-39.93
22/01 15:49:35,-33,0,0,                    ,376,-39.93
22/01 15:49:36,-33,0,0,                    ,376,-39.93
22/01 15:49:37,-41,0,0,                    ,378,-39.93
22/01 15:49:38,-41,0,0,                    ,378,-49.61
22/01 15:49:39,-35,0,0,                    ,379,-49.61
22/01 15:49:40,-35,0,0,                    ,379,-42.35
22/01 15:49:41,-35,0,0,                    ,379,-42.35
22/01 15:49:42,-35,0,0,                    ,379,-42.35
22/01 15:49:43,-40,0,0,                    ,381,-42.35
22/01 15:49:44,-40,0,0,                    ,381,-42.35
22/01 15:49:45,-40,0,0,                    ,381,-48.4
22/01 15:49:46,-40,0,0,                    ,381,-48.4
22/01 15:49:47,-40,0,0,                    ,381,-48.4
22/01 15:49:48,-40,0,0,                    ,383,-48.4
22/01 15:49:49,-40,0,0,                    ,383,-48.4
22/01 15:49:50,-30,0,0,                    ,384,-48.4
22/01 15:49:51,-30,0,0,                    ,384,-48.4
22/01 15:49:52,-30,0,0,                    ,384,-36.3
22/01 15:49:53,-30,0,0,                    ,384,-36.3
22/01 15:49:54,-30,0,0,                    ,384,-36.3
22/01 15:49:55,-21,0,0,                    ,386,-36.3
22/01 15:49:56,-21,0,0,                    ,386,-25.41
22/01 15:49:57,-21,0,0,                    ,387,-25.41
22/01 15:49:59,-21,0,0,                    ,387,-25.41
22/01 15:50:00,-21,0,0,                    ,387,-25.41
22/01 15:50:01,-21,0,0,                    ,387,-25.41
22/01 15:50:02,-31,0,0,                    ,389,-25.41
22/01 15:50:03,-31,0,0,                    ,389,-25.41
22/01 15:50:04,-31,0,0,                    ,389,-37.51
22/01 15:50:05,-31,0,0,                    ,389,-37.51
22/01 15:50:06,-31,0,0,                    ,389,-37.51
22/01 15:50:07,-31,0,0,                    ,389,-37.51
22/01 15:50:08,-31,0,0,                    ,389,-37.51
22/01 15:50:09,-31,0,0,                    ,391,-37.51
22/01 15:50:10,-31,0,0,                    ,391,-37.51
22/01 15:50:11,-20,0,0,                    ,392,-37.51
22/01 15:50:12,-20,0,0,                    ,392,-37.51
22/01 15:50:13,-20,0,0,                    ,392,-24.2
22/01 15:50:14,-20,0,0,                    ,392,-24.2
22/01 15:50:15,-20,0,0,                    ,392,-24.2
22/01 15:50:16,-24,0,0,                    ,394,-24.2
22/01 15:50:17,-24,0,0,                    ,394,-29.04
22/01 15:50:18,-24,0,0,                    ,394,-29.04
22/01 15:50:19,-24,0,0,                    ,394,-29.04
22/01 15:50:20,-22,0,0,                    ,396,-29.04
22/01 15:50:21,-22,0,0,                    ,396,-29.04
22/01 15:50:22,-24,0,0,                    ,397,-26.62
22/01 15:50:23,-24,0,0,                    ,397,-26.62
22/01 15:50:24,-24,0,0,                    ,397,-29.04
22/01 15:50:25,-24,0,0,                    ,397,-29.04
22/01 15:50:26,-24,0,0,                    ,397,-29.04
22/01 15:50:27,-18,0,0,                    ,398,-29.04
22/01 15:50:28,-18,0,0,                    ,398,-29.04
22/01 15:50:29,-18,0,0,                    ,399,-21.78
22/01 15:50:30,-18,0,0,                    ,399,-21.78
22/01 15:50:31,-18,0,0,                    ,399,-21.78
22/01 15:50:32,-18,0,0,                    ,399,-21.78
22/01 15:50:33,-25,0,0,                    ,401,-21.78
22/01 15:50:34,-25,0,0,                    ,401,-21.78
22/01 15:50:35,-25,0,0,                    ,401,-30.25
22/01 15:50:36,-18,0,0,                    ,402,-30.25
22/01 15:50:37,-18,0,0,                    ,402,-21.78
22/01 15:50:38,-18,0,0,                    ,402,-21.78
22/01 15:50:39,-18,0,0,                    ,402,-21.78
22/01 15:50:40,-18,0,0,                    ,404,-21.78
22/01 15:50:41,-18,0,0,                    ,404,-21.78
22/01 15:50:42,-18,0,0,                    ,404,-21.78
22/01 15:50:43,-18,0,0,                    ,404,-21.78
22/01 15:50:44,-18,0,0,                    ,404,-21.78
22/01 15:50:45,-24,0,0,                    ,406,-21.78
22/01 15:50:46,-24,0,0,                    ,406,-21.78
22/01 15:50:47,-24,0,0,                    ,407,-29.04
22/01 15:50:48,-24,0,0,                    ,407,-29.04
22/01 15:50:49,-24,0,0,                    ,407,-29.04
22/01 15:50:50,-24,0,0,                    ,407,-29.04
22/01 15:50:51,-24,0,0,                    ,407,-29.04
22/01 15:50:52,-22,0,0,                    ,409,-29.04
22/01 15:50:53,-22,0,0,                    ,409,-26.62
22/01 15:50:54,-22,0,0,                    ,409,-26.62
22/01 15:50:55,-22,0,0,                    ,409,-26.62
22/01 15:50:56,-24,0,0,                    ,410,-26.62
22/01 15:50:57,-24,0,0,                    ,410,-26.62
22/01 15:50:58,-18,0,0,                    ,411,-29.04
22/01 15:50:59,-18,0,0,                    ,411,-29.04
22/01 15:51:00,-18,0,0,                    ,412,-21.78
22/01 15:51:01,-18,0,0,                    ,412,-21.78
22/01 15:51:02,-18,0,0,                    ,412,-21.78
22/01 15:51:03,-18,0,0,                    ,412,-21.78
22/01 15:51:05,-18,0,0,                    ,412,-21.78
22/01 15:51:06,-24,0,0,                    ,414,-21.78
22/01 15:51:07,-24,0,0,                    ,414,-21.78
22/01 15:51:08,-18,0,0,                    ,415,-29.04
22/01 15:51:09,-18,0,0,                    ,415,-29.04
22/01 15:51:10,-18,0,0,                    ,415,-21.78
22/01 15:51:11,-18,0,0,                    ,415,-21.78
22/01 15:51:12,-18,0,0,                    ,416,-21.78
22/01 15:51:13,-18,0,0,                    ,416,-21.78
22/01 15:51:14,-18,0,0,                    ,416,-21.78
22/01 15:51:15,-18,0,0,                    ,417,-21.78
22/01 15:51:16,-18,0,0,                    ,417,-21.78
22/01 15:51:17,-18,0,0,                    ,417,-21.78
22/01 15:51:18,-18,0,0,                    ,417,-21.78
22/01 15:51:19,-24,0,0,                    ,419,-21.78
22/01 15:51:20,-24,0,0,                    ,419,-21.78
22/01 15:51:21,-24,0,0,                    ,420,-29.04
22/01 15:51:23,-24,0,0,                    ,420,-29.04
22/01 15:51:24,-24,0,0,                    ,421,-29.04
22/01 15:51:25,-24,0,0,                    ,421,-29.04
22/01 15:51:26,-24,0,0,                    ,421,-29.04
22/01 15:51:27,-22,0,0,                    ,422,-29.04
22/01 15:51:28,-22,0,0,                    ,422,-26.62
22/01 15:51:29,-22,0,0,                    ,422,-26.62
22/01 15:51:30,-22,0,0,                    ,422,-26.62
22/01 15:51:31,-18,0,0,                    ,424,-26.62
22/01 15:51:32,-18,0,0,                    ,424,-26.62
22/01 15:51:33,-18,0,0,                    ,425,-21.78
22/01 15:51:34,-18,0,0,                    ,425,-21.78
22/01 15:51:35,-18,0,0,                    ,425,-21.78
22/01 15:51:36,-18,0,0,                    ,425,-21.78
22/01 15:51:37,-18,0,0,                    ,425,-21.78
22/01 15:51:38,-18,0,0,                    ,425,-21.78
22/01 15:51:39,-18,0,0,                    ,425,-21.78
22/01 15:51:40,-24,0,0,                    ,427,-21.78
22/01 15:51:41,-24,0,0,                    ,427,-29.04
22/01 15:51:42,-24,0,0,                    ,427,-29.04
22/01 15:51:43,-24,0,0,                    ,427,-29.04
22/01 15:51:44,-18,0,0,                    ,429,-29.04
22/01 15:51:45,-18,0,0,                    ,429,-29.04
22/01 15:51:46,-18,0,0,                    ,430,-21.78
22/01 15:51:47,-18,0,0,                    ,430,-21.78
22/01 15:51:48,-18,0,0,                    ,430,-21.78
22/01 15:51:49,-18,0,0,                    ,430,-21.78
22/01 15:51:50,-18,0,0,                    ,430,-21.78
22/01 15:51:51,-36,0,0,                    ,432,-21.78
22/01 15:51:52,-36,0,0,                    ,432,-43.56
22/01 15:51:53,-36,0,0,                    ,432,-43.56
22/01 15:51:54,-36,0,0,                    ,432,-43.56
22/01 15:51:55,-36,0,0,                    ,434,-43.56
22/01 15:51:56,-36,0,0,                    ,434,-43.56
22/01 15:51:57,-34,0,0,                    ,435,-43.56
22/01 15:51:58,-34,0,0,                    ,435,-43.56
22/01 15:51:59,-34,0,0,                    ,435,-41.14
22/01 15:52:00,-34,0,0,                    ,435,-41.14
22/01 15:52:01,-34,0,0,                    ,435,-41.14
22/01 15:52:02,-36,0,0,                    ,436,-41.14
22/01 15:52:03,-36,0,0,                    ,436,-43.56
22/01 15:52:04,-34,0,0,                    ,437,-43.56
22/01 15:52:05,-34,0,0,                    ,437,-43.56
22/01 15:52:06,-34,0,0,                    ,438,-41.14
22/01 15:52:07,-34,0,0,                    ,438,-41.14
22/01 15:52:08,-35,0,0,                    ,439,-41.14
22/01 15:52:09,-35,0,0,                    ,439,-41.14
22/01 15:52:10,-35,0,0,                    ,439,-42.35
22/01 15:52:11,-36,0,0,                    ,440,-42.35
22/01 15:52:12,-36,0,0,                    ,440,-43.56
22/01 15:52:13,-36,0,0,                    ,440,-43.56
22/01 15:52:14,-36,0,0,                    ,440,-43.56
22/01 15:52:15,-34,0,0,                    ,442,-43.56
22/01 15:52:16,-34,0,0,                    ,442,-43.56
22/01 15:52:17,-34,0,0,                    ,443,-41.14
22/01 15:52:18,-34,0,0,                    ,443,-41.14
22/01 15:52:19,-34,0,0,                    ,443,-41.14
22/01 15:52:20,-34,0,0,                    ,443,-41.14
22/01 15:52:21,-34,0,0,                    ,443,-41.14
22/01 15:52:22,-34,0,0,                    ,445,-41.14
22/01 15:52:23,-34,0,0,                    ,445,-41.14
22/01 15:52:25,-34,0,0,                    ,445,-41.14
22/01 15:52:26,-34,0,0,                    ,445,-41.14
22/01 15:52:27,-34,0,0,                    ,445,-41.14
22/01 15:52:28,-34,0,0,                    ,445,-41.14
22/01 15:52:29,-34,0,0,                    ,445,-41.14
22/01 15:52:30,-34,0,0,                    ,447,-41.14
22/01 15:52:31,-34,0,0,                    ,447,-41.14
22/01 15:52:32,-36,0,0,                    ,448,-41.14
22/01 15:52:33,-36,0,0,                    ,448,-41.14
22/01 15:52:34,-36,0,0,                    ,448,-43.56
22/01 15:52:35,-36,0,0,                    ,448,-43.56
22/01 15:52:36,-34,0,0,                    ,450,-43.56
22/01 15:52:37,-34,0,0,                    ,450,-43.56
22/01 15:52:38,-34,0,0,                    ,450,-41.14
22/01 15:52:39,-34,0,0,                    ,450,-41.14
22/01 15:52:40,-34,0,0,                    ,450,-41.14
22/01 15:52:41,-35,0,0,                    ,452,-41.14
22/01 15:52:42,-35,0,0,                    ,452,-42.35
22/01 15:52:43,-36,0,0,                    ,453,-42.35
22/01 15:52:44,-36,0,0,                    ,453,-42.35
22/01 15:52:45,-36,0,0,                    ,453,-43.56
22/01 15:52:46,-36,0,0,                    ,453,-43.56
22/01 15:52:47,-36,0,0,                    ,453,-43.56
22/01 15:52:48,-36,0,0,                    ,453,-43.56
22/01 15:52:49,-36,0,0,                    ,453,-43.56
22/01 15:52:50,-36,0,0,                    ,455,-43.56
22/01 15:52:51,-36,0,0,                    ,455,-43.56
22/01 15:52:52,-36,0,0,                    ,455,-43.56
22/01 15:52:53,-36,0,0,                    ,455,-43.56
22/01 15:52:54,-37,0,0,                    ,457,-43.56
22/01 15:52:55,-37,0,0,                    ,457,-43.56
22/01 15:52:56,-34,0,0,                    ,458,-44.77
22/01 15:52:57,-34,0,0,                    ,458,-44.77
22/01 15:52:58,-34,0,0,                    ,458,-41.14
22/01 15:52:59,-34,0,0,                    ,458,-41.14
22/01 15:53:00,-34,0,0,                    ,458,-41.14
22/01 15:53:01,-34,0,0,                    ,460,-41.14
22/01 15:53:02,-34,0,0,                    ,460,-41.14
22/01 15:53:03,-35,0,0,                    ,461,-41.14
22/01 15:53:04,-35,0,0,                    ,461,-41.14
22/01 15:53:05,-35,0,0,                    ,461,-42.35
22/01 15:53:06,-35,0,0,                    ,461,-42.35
22/01 15:53:07,-34,0,0,                    ,463,-42.35
22/01 15:53:08,-34,0,0,                    ,463,-42.35
22/01 15:53:09,-34,0,0,                    ,463,-41.14
22/01 15:53:10,-34,0,0,                    ,463,-41.14
22/01 15:53:12,-34,0,0,                    ,463,-41.14
22/01 15:53:13,-39,0,0,                    ,465,-41.14
22/01 15:53:14,-39,0,0,                    ,465,-47.19
22/01 15:53:15,-36,0,0,                    ,466,-47.19
22/01 15:53:16,-36,0,0,                    ,466,-47.19
22/01 15:53:17,-36,0,0,                    ,466,-43.56
22/01 15:53:18,-36,0,0,                    ,466,-43.56
22/01 15:53:19,-36,0,0,                    ,467,-43.56
22/01 15:53:20,-36,0,0,                    ,467,-43.56
22/01 15:53:21,-36,0,0,                    ,467,-43.56
22/01 15:53:22,-36,0,0,                    ,468,-43.56
22/01 15:53:23,-36,0,0,                    ,468,-43.56
22/01 15:53:24,-36,0,0,                    ,468,-43.56
22/01 15:53:25,-36,0,0,                    ,468,-43.56
22/01 15:53:26,-36,0,0,                    ,470,-43.56
22/01 15:53:27,-36,0,0,                    ,470,-43.56
22/01 15:53:28,-62,0,0,                    ,471,-43.56
22/01 15:53:29,-62,0,0,                    ,471,-43.56
22/01 15:53:30,-62,0,0,                    ,471,-75.02
22/01 15:53:31,-62,0,0,                    ,471,-75.02
22/01 15:53:32,-62,0,0,                    ,471,-75.02
22/01 15:53:33,-40,0,0,                    ,473,-75.02
22/01 15:53:34,-40,0,0,                    ,473,-48.4
22/01 15:53:35,-40,0,0,                    ,473,-48.4
22/01 15:53:36,-40,0,0,                    ,473,-48.4
22/01 15:53:37,-40,0,0,                    ,473,-48.4
22/01 15:53:38,-40,0,0,                    ,473,-48.4
22/01 15:53:39,-54,0,0,                    ,476,-48.4
22/01 15:53:40,-54,0,0,                    ,476,-48.4
22/01 15:53:41,-54,0,0,                    ,476,-65.34
22/01 15:53:42,-54,0,0,                    ,476,-65.34
22/01 15:53:43,-54,0,0,                    ,476,-65.34
22/01 15:53:44,-54,0,0,                    ,476,-65.34
22/01 15:53:45,-54,0,0,                    ,476,-65.34
22/01 15:53:46,-36,0,0,                    ,478,-65.34
22/01 15:53:47,-36,0,0,                    ,478,-65.34
22/01 15:53:48,-56,0,0,                    ,479,-43.56
22/01 15:53:49,-56,0,0,                    ,479,-43.56
22/01 15:53:50,-56,0,0,                    ,479,-67.76
22/01 15:53:51,-56,0,0,                    ,480,-67.76
22/01 15:53:52,-56,0,0,                    ,480,-67.76
22/01 15:53:53,-56,0,0,                    ,481,-67.76
22/01 15:53:54,-56,0,0,                    ,481,-67.76
22/01 15:53:55,-56,0,0,                    ,481,-67.76
22/01 15:53:57,-56,0,0,                    ,481,-67.76
22/01 15:53:58,-56,0,0,                    ,481,-67.76
22/01 15:53:59,-36,0,0,                    ,483,-67.76
22/01 15:54:00,-36,0,0,                    ,483,-67.76
22/01 15:54:01,-53,0,0,                    ,484,-43.56
22/01 15:54:02,-53,0,0,                    ,484,-43.56
22/01 15:54:03,-53,0,0,                    ,484,-64.13
22/01 15:54:04,-53,0,0,                    ,484,-64.13
22/01 15:54:05,-53,0,0,                    ,484,-64.13
22/01 15:54:06,-39,0,0,                    ,486,-64.13
22/01 15:54:07,-39,0,0,                    ,486,-47.19
22/01 15:54:08,-39,0,0,                    ,486,-47.19
22/01 15:54:09,-39,0,0,                    ,486,-47.19
22/01 15:54:10,-39,0,0,                    ,486,-47.19
22/01 15:54:11,-39,0,0,                    ,486,-47.19
22/01 15:54:12,-55,0,0,                    ,488,-47.19
