Infotrol,
15:24:47,jueves, 21 de enero de 2021,

,,,%Anode d1-5%,,,
21/01 15:06:12,-35,0,0,                    ,406,-42.35
21/01 15:06:13,-35,0,0,                    ,406,-42.35
21/01 15:06:14,-35,0,0,                    ,406,-42.35
21/01 15:06:15,-35,0,0,                    ,406,-42.35
21/01 15:06:16,-35,0,0,                    ,406,-42.35
21/01 15:06:17,-27,0,0,                    ,408,-42.35
21/01 15:06:18,-27,0,0,                    ,408,-32.67
21/01 15:06:19,-27,0,0,                    ,408,-32.67
21/01 15:06:20,-27,0,0,                    ,408,-32.67
21/01 15:06:21,-35,0,0,                    ,410,-32.67
21/01 15:06:22,-35,0,0,                    ,410,-42.35
21/01 15:06:23,-35,0,0,                    ,411,-42.35
21/01 15:06:24,-35,0,0,                    ,411,-42.35
21/01 15:06:25,-35,0,0,                    ,411,-42.35
21/01 15:06:26,-35,0,0,                    ,411,-42.35
21/01 15:06:27,-35,0,0,                    ,411,-42.35
21/01 15:06:28,-35,0,0,                    ,411,-42.35
21/01 15:06:29,-26,0,0,                    ,413,-42.35
21/01 15:06:30,-26,0,0,                    ,413,-31.46
21/01 15:06:31,-26,0,0,                    ,413,-31.46
21/01 15:06:32,-26,0,0,                    ,413,-31.46
21/01 15:06:33,-26,0,0,                    ,415,-31.46
21/01 15:06:34,-26,0,0,                    ,415,-31.46
21/01 15:06:35,-26,0,0,                    ,416,-31.46
21/01 15:06:36,-26,0,0,                    ,416,-31.46
21/01 15:06:37,-26,0,0,                    ,416,-31.46
21/01 15:06:38,-26,0,0,                    ,416,-31.46
21/01 15:06:39,-26,0,0,                    ,416,-31.46
21/01 15:06:40,-26,0,0,                    ,416,-31.46
21/01 15:06:41,-28,0,0,                    ,418,-31.46
21/01 15:06:42,-28,0,0,                    ,418,-31.46
21/01 15:06:43,-28,0,0,                    ,418,-33.88
21/01 15:06:44,-28,0,0,                    ,419,-33.88
21/01 15:06:46,-28,0,0,                    ,419,-33.88
21/01 15:06:47,-28,0,0,                    ,419,-33.88
21/01 15:06:48,-28,0,0,                    ,419,-33.88
21/01 15:06:49,-27,0,0,                    ,421,-33.88
21/01 15:06:50,-27,0,0,                    ,421,-32.67
21/01 15:06:51,-27,0,0,                    ,421,-32.67
21/01 15:06:52,-27,0,0,                    ,421,-32.67
21/01 15:06:53,-32,0,0,                    ,423,-32.67
21/01 15:06:54,-32,0,0,                    ,423,-32.67
21/01 15:06:55,-32,0,0,                    ,423,-38.72
21/01 15:06:56,-32,0,0,                    ,423,-38.72
21/01 15:06:57,-32,0,0,                    ,424,-38.72
21/01 15:06:58,-32,0,0,                    ,424,-38.72
21/01 15:06:59,-27,0,0,                    ,425,-38.72
21/01 15:07:00,-27,0,0,                    ,425,-38.72
21/01 15:07:01,-27,0,0,                    ,425,-32.67
21/01 15:07:02,-27,0,0,                    ,426,-32.67
21/01 15:07:03,-27,0,0,                    ,426,-32.67
21/01 15:07:04,-27,0,0,                    ,426,-32.67
21/01 15:07:05,-27,0,0,                    ,426,-32.67
21/01 15:07:06,-27,0,0,                    ,428,-32.67
21/01 15:07:07,-27,0,0,                    ,428,-32.67
21/01 15:07:08,-27,0,0,                    ,428,-32.67
21/01 15:07:09,-27,0,0,                    ,428,-32.67
21/01 15:07:10,-27,0,0,                    ,429,-32.67
21/01 15:07:11,-27,0,0,                    ,429,-32.67
21/01 15:07:12,-27,0,0,                    ,429,-32.67
21/01 15:07:13,-27,0,0,                    ,429,-32.67
21/01 15:07:14,-27,0,0,                    ,431,-32.67
21/01 15:07:15,-27,0,0,                    ,431,-32.67
21/01 15:07:16,-27,0,0,                    ,431,-32.67
21/01 15:07:17,-27,0,0,                    ,431,-32.67
21/01 15:07:18,-27,0,0,                    ,433,-32.67
21/01 15:07:19,-27,0,0,                    ,433,-32.67
21/01 15:07:20,-27,0,0,                    ,433,-32.67
21/01 15:07:21,-27,0,0,                    ,433,-32.67
21/01 15:07:22,-27,0,0,                    ,434,-32.67
21/01 15:07:23,-27,0,0,                    ,434,-32.67
21/01 15:07:24,-27,0,0,                    ,434,-32.67
21/01 15:07:25,-27,0,0,                    ,434,-32.67
21/01 15:07:26,-32,0,0,                    ,436,-32.67
21/01 15:07:27,-32,0,0,                    ,436,-32.67
21/01 15:07:28,-32,0,0,                    ,436,-38.72
21/01 15:07:29,-32,0,0,                    ,437,-38.72
21/01 15:07:30,-32,0,0,                    ,437,-38.72
21/01 15:07:31,-27,0,0,                    ,438,-38.72
21/01 15:07:32,-27,0,0,                    ,438,-32.67
21/01 15:07:33,-27,0,0,                    ,438,-32.67
21/01 15:07:34,-27,0,0,                    ,439,-32.67
21/01 15:07:35,-27,0,0,                    ,439,-32.67
21/01 15:07:36,-27,0,0,                    ,439,-32.67
21/01 15:07:37,-27,0,0,                    ,439,-32.67
21/01 15:07:38,-27,0,0,                    ,439,-32.67
21/01 15:07:39,-27,0,0,                    ,441,-32.67
21/01 15:07:40,-27,0,0,                    ,441,-32.67
21/01 15:07:41,-27,0,0,                    ,442,-32.67
21/01 15:07:42,-27,0,0,                    ,442,-32.67
21/01 15:07:43,-27,0,0,                    ,442,-32.67
21/01 15:07:44,-27,0,0,                    ,442,-32.67
21/01 15:07:45,-27,0,0,                    ,443,-32.67
21/01 15:07:46,-27,0,0,                    ,443,-32.67
21/01 15:07:47,-32,0,0,                    ,444,-32.67
21/01 15:07:48,-32,0,0,                    ,444,-38.72
21/01 15:07:49,-32,0,0,                    ,444,-38.72
21/01 15:07:50,-32,0,0,                    ,444,-38.72
21/01 15:07:51,-32,0,0,                    ,446,-38.72
21/01 15:07:52,-32,0,0,                    ,446,-38.72
21/01 15:07:53,-27,0,0,                    ,447,-38.72
21/01 15:07:54,-27,0,0,                    ,447,-38.72
21/01 15:07:55,-27,0,0,                    ,447,-32.67
21/01 15:07:57,-27,0,0,                    ,447,-32.67
21/01 15:07:58,-32,0,0,                    ,448,-32.67
21/01 15:07:59,-32,0,0,                    ,448,-32.67
21/01 15:08:00,-32,0,0,                    ,448,-38.72
21/01 15:08:01,-36,0,0,                    ,449,-38.72
21/01 15:08:02,-36,0,0,                    ,449,-43.56
21/01 15:08:03,-36,0,0,                    ,449,-43.56
21/01 15:08:04,-36,0,0,                    ,449,-43.56
21/01 15:08:05,-27,0,0,                    ,451,-43.56
21/01 15:08:06,-27,0,0,                    ,451,-32.67
21/01 15:08:07,-28,0,0,                    ,452,-32.67
21/01 15:08:08,-28,0,0,                    ,452,-33.88
21/01 15:08:09,-28,0,0,                    ,452,-33.88
21/01 15:08:10,-28,0,0,                    ,452,-33.88
21/01 15:08:11,-36,0,0,                    ,454,-33.88
21/01 15:08:12,-36,0,0,                    ,454,-33.88
21/01 15:08:13,-36,0,0,                    ,454,-43.56
21/01 15:08:14,-36,0,0,                    ,454,-43.56
21/01 15:08:15,-36,0,0,                    ,454,-43.56
21/01 15:08:16,-36,0,0,                    ,454,-43.56
21/01 15:08:17,-17,0,0,                    ,456,-43.56
21/01 15:08:18,-17,0,0,                    ,456,-43.56
21/01 15:08:19,-17,0,0,                    ,456,-20.57
21/01 15:08:20,-21,0,0,                    ,457,-20.57
21/01 15:08:21,-21,0,0,                    ,457,-25.41
21/01 15:08:22,-21,0,0,                    ,457,-25.41
21/01 15:08:23,-21,0,0,                    ,457,-25.41
21/01 15:08:24,-21,0,0,                    ,459,-25.41
21/01 15:08:25,-21,0,0,                    ,459,-25.41
21/01 15:08:26,-19,0,0,                    ,460,-25.41
21/01 15:08:27,-19,0,0,                    ,460,-22.99
21/01 15:08:28,-19,0,0,                    ,460,-22.99
21/01 15:08:29,-19,0,0,                    ,460,-22.99
21/01 15:08:30,-19,0,0,                    ,461,-22.99
21/01 15:08:31,-19,0,0,                    ,461,-22.99
21/01 15:08:32,-21,0,0,                    ,462,-22.99
21/01 15:08:33,-21,0,0,                    ,462,-22.99
21/01 15:08:34,-21,0,0,                    ,462,-25.41
21/01 15:08:35,-21,0,0,                    ,462,-25.41
21/01 15:08:36,-19,0,0,                    ,464,-25.41
21/01 15:08:37,-19,0,0,                    ,464,-25.41
21/01 15:08:38,-19,0,0,                    ,465,-22.99
21/01 15:08:39,-19,0,0,                    ,465,-22.99
21/01 15:08:40,-19,0,0,                    ,465,-22.99
21/01 15:08:41,-19,0,0,                    ,465,-22.99
21/01 15:08:42,-21,0,0,                    ,466,-22.99
21/01 15:08:43,-21,0,0,                    ,466,-22.99
21/01 15:08:44,-21,0,0,                    ,467,-25.41
21/01 15:08:45,-21,0,0,                    ,467,-25.41
21/01 15:08:46,-21,0,0,                    ,467,-25.41
21/01 15:08:47,-21,0,0,                    ,467,-25.41
21/01 15:08:48,-19,0,0,                    ,469,-25.41
21/01 15:08:49,-19,0,0,                    ,469,-25.41
21/01 15:08:50,-19,0,0,                    ,469,-22.99
21/01 15:08:51,-19,0,0,                    ,470,-22.99
21/01 15:08:52,-19,0,0,                    ,470,-22.99
21/01 15:08:53,-19,0,0,                    ,470,-22.99
21/01 15:08:54,-19,0,0,                    ,470,-22.99
21/01 15:08:55,-19,0,0,                    ,472,-22.99
21/01 15:08:56,-19,0,0,                    ,472,-22.99
21/01 15:08:57,-19,0,0,                    ,472,-22.99
21/01 15:08:58,-19,0,0,                    ,472,-22.99
21/01 15:08:59,-19,0,0,                    ,472,-22.99
21/01 15:09:00,-19,0,0,                    ,472,-22.99
21/01 15:09:01,-19,0,0,                    ,474,-22.99
21/01 15:09:02,-19,0,0,                    ,474,-22.99
21/01 15:09:03,-21,0,0,                    ,475,-22.99
21/01 15:09:04,-21,0,0,                    ,475,-22.99
21/01 15:09:05,-21,0,0,                    ,475,-25.41
21/01 15:09:07,-21,0,0,                    ,475,-25.41
21/01 15:09:08,-21,0,0,                    ,475,-25.41
21/01 15:09:09,-21,0,0,                    ,475,-25.41
21/01 15:09:10,-21,0,0,                    ,477,-25.41
21/01 15:09:11,-21,0,0,                    ,477,-25.41
21/01 15:09:12,-21,0,0,                    ,477,-25.41
21/01 15:09:13,-21,0,0,                    ,477,-25.41
21/01 15:09:14,-21,0,0,                    ,477,-25.41
21/01 15:09:15,-21,0,0,                    ,479,-25.41
21/01 15:09:16,-21,0,0,                    ,479,-25.41
21/01 15:09:17,-21,0,0,                    ,480,-25.41
21/01 15:09:18,-21,0,0,                    ,480,-25.41
21/01 15:09:19,-21,0,0,                    ,480,-25.41
21/01 15:09:20,-21,0,0,                    ,480,-25.41
21/01 15:09:21,-21,0,0,                    ,480,-25.41
21/01 15:09:22,-21,0,0,                    ,480,-25.41
21/01 15:09:23,-19,0,0,                    ,482,-25.41
21/01 15:09:24,-19,0,0,                    ,482,-25.41
21/01 15:09:25,-19,0,0,                    ,482,-22.99
21/01 15:09:26,-19,0,0,                    ,482,-22.99
21/01 15:09:27,-19,0,0,                    ,484,-22.99
21/01 15:09:28,-19,0,0,                    ,484,-22.99
21/01 15:09:29,-19,0,0,                    ,485,-22.99
21/01 15:09:30,-19,0,0,                    ,485,-22.99
21/01 15:09:31,-19,0,0,                    ,485,-22.99
21/01 15:09:32,-19,0,0,                    ,485,-22.99
21/01 15:09:33,-19,0,0,                    ,487,-22.99
21/01 15:09:34,-19,0,0,                    ,487,-22.99
21/01 15:09:35,-19,0,0,                    ,487,-22.99
21/01 15:09:36,-21,0,0,                    ,488,-22.99
21/01 15:09:37,-21,0,0,                    ,488,-25.41
21/01 15:09:38,-21,0,0,                    ,488,-25.41
21/01 15:09:39,-21,0,0,                    ,488,-25.41
21/01 15:09:40,-21,0,0,                    ,489,-25.41
21/01 15:09:41,-21,0,0,                    ,489,-25.41
21/01 15:09:42,-28,0,0,                    ,490,-25.41
21/01 15:09:43,-28,0,0,                    ,490,-25.41
21/01 15:09:44,-28,0,0,                    ,490,-33.88
21/01 15:09:45,-28,0,0,                    ,490,-33.88
21/01 15:09:46,-36,0,0,                    ,492,-33.88
21/01 15:09:47,-36,0,0,                    ,492,-33.88
21/01 15:09:48,-36,0,0,                    ,493,-43.56
21/01 15:09:49,-36,0,0,                    ,493,-43.56
21/01 15:09:50,-36,0,0,                    ,493,-43.56
21/01 15:09:51,-36,0,0,                    ,493,-43.56
21/01 15:09:52,-29,0,0,                    ,495,-43.56
21/01 15:09:53,-29,0,0,                    ,495,-43.56
21/01 15:09:54,-29,0,0,                    ,495,-35.09
21/01 15:09:55,-29,0,0,                    ,495,-35.09
21/01 15:09:56,-29,0,0,                    ,495,-35.09
21/01 15:09:57,-29,0,0,                    ,495,-35.09
21/01 15:09:58,-29,0,0,                    ,495,-35.09
21/01 15:09:59,-27,0,0,                    ,497,-35.09
21/01 15:10:00,-27,0,0,                    ,497,-32.67
21/01 15:10:01,-27,0,0,                    ,498,-32.67
21/01 15:10:02,-27,0,0,                    ,498,-32.67
21/01 15:10:03,-27,0,0,                    ,498,-32.67
21/01 15:10:04,-27,0,0,                    ,498,-32.67
21/01 15:10:05,-27,0,0,                    ,500,-32.67
21/01 15:10:06,-27,0,0,                    ,500,-32.67
21/01 15:10:07,-27,0,0,                    ,500,-32.67
21/01 15:10:08,-27,0,0,                    ,500,-32.67
21/01 15:10:09,-27,0,0,                    ,500,-32.67
21/01 15:10:10,-27,0,0,                    ,500,-32.67
21/01 15:10:11,-36,0,0,                    ,502,-32.67
21/01 15:10:12,-36,0,0,                    ,502,-32.67
21/01 15:10:13,-36,0,0,                    ,502,-43.56
21/01 15:10:15,-29,0,0,                    ,503,-43.56
21/01 15:10:16,-29,0,0,                    ,503,-35.09
21/01 15:10:17,-29,0,0,                    ,503,-35.09
21/01 15:10:18,-29,0,0,                    ,503,-35.09
21/01 15:10:19,-36,0,0,                    ,505,-35.09
21/01 15:10:20,-36,0,0,                    ,505,-43.56
21/01 15:10:21,-36,0,0,                    ,505,-43.56
21/01 15:10:22,-36,0,0,                    ,505,-43.56
21/01 15:10:23,-36,0,0,                    ,505,-43.56
21/01 15:10:24,-36,0,0,                    ,505,-43.56
21/01 15:10:25,-36,0,0,                    ,507,-43.56
21/01 15:10:26,-36,0,0,                    ,507,-43.56
21/01 15:10:27,-27,0,0,                    ,508,-43.56
21/01 15:10:28,-27,0,0,                    ,508,-32.67
21/01 15:10:29,-27,0,0,                    ,508,-32.67
21/01 15:10:30,-27,0,0,                    ,508,-32.67
21/01 15:10:31,-27,0,0,                    ,510,-32.67
21/01 15:10:32,-27,0,0,                    ,510,-32.67
21/01 15:10:33,-27,0,0,                    ,511,-32.67
21/01 15:10:34,-27,0,0,                    ,511,-32.67
21/01 15:10:35,-27,0,0,                    ,511,-32.67
21/01 15:10:36,-27,0,0,                    ,511,-32.67
21/01 15:10:37,-29,0,0,                    ,512,-32.67
21/01 15:10:38,-29,0,0,                    ,512,-32.67
21/01 15:10:39,-29,0,0,                    ,512,-35.09
21/01 15:10:40,-27,0,0,                    ,513,-35.09
21/01 15:10:41,-27,0,0,                    ,513,-32.67
21/01 15:10:42,-27,0,0,                    ,513,-32.67
21/01 15:10:43,-27,0,0,                    ,513,-32.67
21/01 15:10:44,-36,0,0,                    ,515,-32.67
21/01 15:10:45,-36,0,0,                    ,515,-43.56
21/01 15:10:46,-29,0,0,                    ,516,-43.56
21/01 15:10:47,-29,0,0,                    ,516,-35.09
21/01 15:10:48,-29,0,0,                    ,516,-35.09
21/01 15:10:49,-29,0,0,                    ,516,-35.09
21/01 15:10:50,-29,0,0,                    ,516,-35.09
21/01 15:10:51,-29,0,0,                    ,516,-35.09
21/01 15:10:52,-36,0,0,                    ,518,-35.09
21/01 15:10:53,-36,0,0,                    ,518,-35.09
21/01 15:10:54,-36,0,0,                    ,518,-43.56
21/01 15:10:55,-36,0,0,                    ,518,-43.56
21/01 15:10:56,-36,0,0,                    ,520,-43.56
21/01 15:10:57,-36,0,0,                    ,520,-43.56
21/01 15:10:58,-27,0,0,                    ,521,-43.56
21/01 15:10:59,-27,0,0,                    ,521,-43.56
21/01 15:11:00,-27,0,0,                    ,521,-32.67
21/01 15:11:01,-27,0,0,                    ,521,-32.67
21/01 15:11:02,-27,0,0,                    ,521,-32.67
21/01 15:11:03,-27,0,0,                    ,521,-32.67
21/01 15:11:04,-36,0,0,                    ,523,-32.67
21/01 15:11:05,-36,0,0,                    ,523,-32.67
21/01 15:11:06,-36,0,0,                    ,524,-43.56
21/01 15:11:07,-36,0,0,                    ,524,-43.56
21/01 15:11:08,-29,0,0,                    ,525,-43.56
21/01 15:11:09,-29,0,0,                    ,525,-43.56
21/01 15:11:10,-29,0,0,                    ,525,-35.09
21/01 15:11:11,-27,0,0,                    ,526,-35.09
21/01 15:11:12,-27,0,0,                    ,526,-32.67
21/01 15:11:13,-27,0,0,                    ,526,-32.67
21/01 15:11:14,-27,0,0,                    ,526,-32.67
21/01 15:11:15,-27,0,0,                    ,526,-32.67
21/01 15:11:16,-27,0,0,                    ,526,-32.67
21/01 15:11:17,-38,0,0,                    ,528,-32.67
21/01 15:11:18,-38,0,0,                    ,528,-32.67
21/01 15:11:19,-27,0,0,                    ,529,-45.98
21/01 15:11:20,-27,0,0,                    ,529,-45.98
21/01 15:11:21,-27,0,0,                    ,529,-32.67
21/01 15:11:22,-27,0,0,                    ,529,-32.67
21/01 15:11:23,-32,0,0,                    ,531,-32.67
21/01 15:11:24,-32,0,0,                    ,531,-32.67
21/01 15:11:25,-32,0,0,                    ,531,-38.72
21/01 15:11:26,-32,0,0,                    ,531,-38.72
21/01 15:11:28,-32,0,0,                    ,533,-38.72
21/01 15:11:29,-32,0,0,                    ,533,-38.72
21/01 15:11:30,-32,0,0,                    ,533,-38.72
21/01 15:11:31,-26,0,0,                    ,534,-38.72
21/01 15:11:32,-26,0,0,                    ,534,-31.46
21/01 15:11:33,-26,0,0,                    ,534,-31.46
21/01 15:11:34,-26,0,0,                    ,534,-31.46
21/01 15:11:35,-26,0,0,                    ,534,-31.46
21/01 15:11:36,-26,0,0,                    ,534,-31.46
21/01 15:11:37,-32,0,0,                    ,536,-31.46
21/01 15:11:38,-32,0,0,                    ,536,-31.46
21/01 15:11:39,-32,0,0,                    ,536,-38.72
21/01 15:11:40,-32,0,0,                    ,536,-38.72
21/01 15:11:41,-27,0,0,                    ,538,-38.72
21/01 15:11:42,-27,0,0,                    ,538,-38.72
21/01 15:11:43,-32,0,0,                    ,539,-32.67
21/01 15:11:44,-32,0,0,                    ,539,-32.67
21/01 15:11:45,-32,0,0,                    ,539,-38.72
21/01 15:11:46,-32,0,0,                    ,539,-38.72
21/01 15:11:47,-36,0,0,                    ,540,-38.72
21/01 15:11:48,-36,0,0,                    ,540,-38.72
21/01 15:11:49,-36,0,0,                    ,541,-43.56
21/01 15:11:50,-36,0,0,                    ,541,-43.56
21/01 15:11:51,-36,0,0,                    ,541,-43.56
21/01 15:11:52,-36,0,0,                    ,541,-43.56
21/01 15:11:53,-36,0,0,                    ,541,-43.56
21/01 15:11:54,-26,0,0,                    ,543,-43.56
21/01 15:11:55,-26,0,0,                    ,543,-31.46
21/01 15:11:56,-32,0,0,                    ,544,-31.46
21/01 15:11:57,-32,0,0,                    ,544,-38.72
21/01 15:11:58,-32,0,0,                    ,544,-38.72
21/01 15:11:59,-32,0,0,                    ,544,-38.72
21/01 15:12:00,-32,0,0,                    ,545,-38.72
21/01 15:12:01,-32,0,0,                    ,545,-38.72
21/01 15:12:02,-32,0,0,                    ,546,-38.72
21/01 15:12:03,-32,0,0,                    ,546,-38.72
21/01 15:12:04,-32,0,0,                    ,546,-38.72
21/01 15:12:05,-32,0,0,                    ,546,-38.72
21/01 15:12:06,-26,0,0,                    ,548,-38.72
21/01 15:12:07,-26,0,0,                    ,548,-38.72
21/01 15:12:08,-26,0,0,                    ,549,-31.46
21/01 15:12:09,-26,0,0,                    ,549,-31.46
21/01 15:12:10,-26,0,0,                    ,549,-31.46
21/01 15:12:11,-26,0,0,                    ,549,-31.46
21/01 15:12:12,-26,0,0,                    ,549,-31.46
21/01 15:12:13,-27,0,0,                    ,551,-31.46
21/01 15:12:14,-27,0,0,                    ,551,-32.67
21/01 15:12:15,-27,0,0,                    ,551,-32.67
21/01 15:12:16,-27,0,0,                    ,551,-32.67
21/01 15:12:17,-27,0,0,                    ,551,-32.67
21/01 15:12:18,-27,0,0,                    ,551,-32.67
21/01 15:12:19,-27,0,0,                    ,551,-32.67
21/01 15:12:20,-27,0,0,                    ,551,-32.67
21/01 15:12:21,-36,0,0,                    ,554,-32.67
21/01 15:12:22,-36,0,0,                    ,554,-43.56
21/01 15:12:23,-36,0,0,                    ,554,-43.56
21/01 15:12:24,-36,0,0,                    ,554,-43.56
21/01 15:12:25,-26,0,0,                    ,556,-43.56
21/01 15:12:26,-26,0,0,                    ,556,-31.46
21/01 15:12:27,-26,0,0,                    ,556,-31.46
21/01 15:12:28,-26,0,0,                    ,556,-31.46
21/01 15:12:29,-39,0,0,                    ,557,-31.46
21/01 15:12:30,-39,0,0,                    ,557,-47.19
21/01 15:12:31,-39,0,0,                    ,557,-47.19
21/01 15:12:32,-39,0,0,                    ,557,-47.19
21/01 15:12:33,-39,0,0,                    ,559,-47.19
21/01 15:12:34,-39,0,0,                    ,559,-47.19
21/01 15:12:35,-39,0,0,                    ,559,-47.19
21/01 15:12:36,-39,0,0,                    ,559,-47.19
21/01 15:12:37,-39,0,0,                    ,561,-47.19
21/01 15:12:38,-39,0,0,                    ,561,-47.19
21/01 15:12:40,-39,0,0,                    ,561,-47.19
21/01 15:12:41,-39,0,0,                    ,561,-47.19
21/01 15:12:42,-39,0,0,                    ,562,-47.19
21/01 15:12:43,-39,0,0,                    ,562,-47.19
21/01 15:12:44,-39,0,0,                    ,562,-47.19
21/01 15:12:45,-39,0,0,                    ,562,-47.19
21/01 15:12:46,-39,0,0,                    ,562,-47.19
21/01 15:12:47,-28,0,0,                    ,564,-47.19
21/01 15:12:48,-28,0,0,                    ,564,-33.88
21/01 15:12:49,-28,0,0,                    ,564,-33.88
21/01 15:12:50,-28,0,0,                    ,564,-33.88
21/01 15:12:51,-35,0,0,                    ,566,-33.88
21/01 15:12:52,-35,0,0,                    ,566,-42.35
21/01 15:12:53,-35,0,0,                    ,566,-42.35
21/01 15:12:54,-35,0,0,                    ,566,-42.35
21/01 15:12:55,-35,0,0,                    ,567,-42.35
21/01 15:12:56,-35,0,0,                    ,567,-42.35
21/01 15:12:57,-35,0,0,                    ,567,-42.35
21/01 15:12:58,-35,0,0,                    ,567,-42.35
21/01 15:12:59,-31,0,0,                    ,569,-42.35
21/01 15:13:00,-31,0,0,                    ,569,-42.35
21/01 15:13:01,-46,0,0,                    ,570,-37.51
21/01 15:13:02,-46,0,0,                    ,570,-37.51
21/01 15:13:03,-46,0,0,                    ,570,-55.66
21/01 15:13:04,-46,0,0,                    ,570,-55.66
21/01 15:13:05,-46,0,0,                    ,570,-55.66
21/01 15:13:06,-46,0,0,                    ,572,-55.66
21/01 15:13:07,-46,0,0,                    ,572,-55.66
21/01 15:13:08,-46,0,0,                    ,572,-55.66
21/01 15:13:09,-46,0,0,                    ,572,-55.66
21/01 15:13:10,-46,0,0,                    ,572,-55.66
21/01 15:13:11,-46,0,0,                    ,572,-55.66
21/01 15:13:12,-34,0,0,                    ,574,-55.66
21/01 15:13:13,-34,0,0,                    ,574,-41.14
21/01 15:13:14,-34,0,0,                    ,575,-41.14
21/01 15:13:15,-34,0,0,                    ,575,-41.14
21/01 15:13:16,-34,0,0,                    ,575,-41.14
21/01 15:13:17,-34,0,0,                    ,575,-41.14
21/01 15:13:18,-22,0,0,                    ,577,-41.14
21/01 15:13:19,-22,0,0,                    ,577,-41.14
21/01 15:13:20,-22,0,0,                    ,577,-26.62
21/01 15:13:21,-22,0,0,                    ,577,-26.62
21/01 15:13:22,-22,0,0,                    ,577,-26.62
21/01 15:13:23,-22,0,0,                    ,577,-26.62
21/01 15:13:24,-22,0,0,                    ,579,-26.62
21/01 15:13:25,-22,0,0,                    ,579,-26.62
21/01 15:13:26,-22,0,0,                    ,580,-26.62
21/01 15:13:27,-22,0,0,                    ,580,-26.62
21/01 15:13:28,-22,0,0,                    ,581,-26.62
21/01 15:13:29,-22,0,0,                    ,581,-26.62
21/01 15:13:30,-22,0,0,                    ,581,-26.62
21/01 15:13:31,-22,0,0,                    ,582,-26.62
21/01 15:13:32,-22,0,0,                    ,582,-26.62
21/01 15:13:33,-22,0,0,                    ,582,-26.62
21/01 15:13:34,-22,0,0,                    ,582,-26.62
21/01 15:13:35,-22,0,0,                    ,582,-26.62
21/01 15:13:36,-22,0,0,                    ,582,-26.62
21/01 15:13:37,-22,0,0,                    ,584,-26.62
21/01 15:13:38,-22,0,0,                    ,584,-26.62
21/01 15:13:39,-22,0,0,                    ,585,-26.62
21/01 15:13:40,-22,0,0,                    ,585,-26.62
21/01 15:13:41,-22,0,0,                    ,585,-26.62
21/01 15:13:42,-22,0,0,                    ,585,-26.62
21/01 15:13:43,-22,0,0,                    ,587,-26.62
21/01 15:13:45,-22,0,0,                    ,587,-26.62
21/01 15:13:46,-22,0,0,                    ,587,-26.62
21/01 15:13:47,-22,0,0,                    ,587,-26.62
21/01 15:13:48,-22,0,0,                    ,589,-26.62
21/01 15:13:49,-22,0,0,                    ,589,-26.62
21/01 15:13:50,-22,0,0,                    ,590,-26.62
21/01 15:13:51,-22,0,0,                    ,590,-26.62
21/01 15:13:52,-22,0,0,                    ,590,-26.62
21/01 15:13:53,-22,0,0,                    ,590,-26.62
21/01 15:13:54,-22,0,0,                    ,591,-26.62
21/01 15:13:55,-22,0,0,                    ,591,-26.62
21/01 15:13:56,-22,0,0,                    ,591,-26.62
21/01 15:13:57,-22,0,0,                    ,592,-26.62
21/01 15:13:58,-22,0,0,                    ,592,-26.62
21/01 15:13:59,-22,0,0,                    ,592,-26.62
21/01 15:14:00,-22,0,0,                    ,592,-26.62
21/01 15:14:01,-22,0,0,                    ,594,-26.62
21/01 15:14:02,-22,0,0,                    ,594,-26.62
21/01 15:14:03,-22,0,0,                    ,595,-26.62
21/01 15:14:04,-22,0,0,                    ,595,-26.62
21/01 15:14:05,-22,0,0,                    ,595,-26.62
21/01 15:14:06,-22,0,0,                    ,595,-26.62
21/01 15:14:07,-22,0,0,                    ,596,-26.62
21/01 15:14:08,-22,0,0,                    ,596,-26.62
21/01 15:14:09,-22,0,0,                    ,597,-26.62
21/01 15:14:10,-22,0,0,                    ,597,-26.62
21/01 15:14:11,-22,0,0,                    ,598,-26.62
21/01 15:14:12,-22,0,0,                    ,598,-26.62
21/01 15:14:13,-21,0,0,                    ,599,-26.62
21/01 15:14:14,-21,0,0,                    ,599,-26.62
21/01 15:14:15,-21,0,0,                    ,599,-25.41
21/01 15:14:16,-22,0,0,                    ,600,-25.41
21/01 15:14:17,-22,0,0,                    ,600,-26.62
21/01 15:14:18,-22,0,0,                    ,600,-26.62
21/01 15:14:19,-22,0,0,                    ,600,-26.62
21/01 15:14:20,-22,0,0,                    ,602,-26.62
21/01 15:14:21,-22,0,0,                    ,602,-26.62
21/01 15:14:22,-22,0,0,                    ,602,-26.62
21/01 15:14:23,-22,0,0,                    ,602,-26.62
21/01 15:14:25,-22,0,0,                    ,603,-26.62
21/01 15:14:26,-22,0,0,                    ,603,-26.62
21/01 15:14:27,-22,0,0,                    ,604,-26.62
21/01 15:14:28,-22,0,0,                    ,604,-26.62
21/01 15:14:29,-22,0,0,                    ,605,-26.62
21/01 15:14:30,-22,0,0,                    ,605,-26.62
21/01 15:14:31,-22,0,0,                    ,605,-26.62
21/01 15:14:32,-22,0,0,                    ,605,-26.62
21/01 15:14:33,-22,0,0,                    ,605,-26.62
21/01 15:14:34,-22,0,0,                    ,607,-26.62
21/01 15:14:35,-22,0,0,                    ,607,-26.62
21/01 15:14:36,-22,0,0,                    ,608,-26.62
21/01 15:14:37,-22,0,0,                    ,608,-26.62
